<TIME>,<LAST>
005908,68.227000000
005909,68.227000000
005911,68.227000000
005912,68.227000000
005914,68.227000000
005917,68.228000000
005918,68.227000000
005919,68.226000000
005920,68.226000000
005921,68.226000000
005922,68.226000000
005922,68.247000000
005923,68.226000000
005924,68.226000000
005925,68.226000000
005926,68.226000000
005927,68.226000000
005928,68.226000000
005928,68.282100000
005929,68.226000000
005932,68.227000000
005932,68.227000000
005934,68.228000000
005935,68.228000000
005942,68.227000000
005944,68.228000000
005945,68.230000000
005946,68.228000000
005950,68.229000000
005951,68.229000000
005952,68.228000000
010000,68.228000000
010000,68.299000000
010002,68.229000000
010003,68.229000000
010004,68.228000000
010005,68.228000000
010006,68.228000000
010007,68.229000000
010008,68.228000000
010009,68.229000000
010010,68.228000000
010011,68.228000000
010012,68.228000000
010013,68.227000000
010014,68.227000000
010021,68.226000000
010023,68.226000000
010023,68.227000000
010024,68.227000000
010027,68.227000000
010030,68.228000000
010031,68.229000000
010031,68.284800000
010032,68.229000000
010033,68.228000000
010034,68.227000000
010035,68.225000000
010037,68.226000000
010038,68.225000000
010039,68.224000000
010040,68.225000000
010041,68.226000000
010041,68.245000000
010042,68.225000000
010043,68.226000000
010044,68.227000000
010045,68.228000000
010046,68.228000000
010048,68.228000000
010049,68.228000000
010052,68.229000000
010053,68.228000000
010054,68.229000000
010055,68.229000000
010057,68.229000000
010058,68.231000000
010100,68.230000000
010100,68.230000000
010101,68.229000000
010102,68.285200000
010102,68.229000000
010103,68.229000000
010104,68.230000000
010105,68.230000000
010107,68.230000000
010108,68.231000000
010109,68.231000000
010110,68.231000000
010111,68.231000000
010111,68.250000000
010112,68.230000000
010113,68.230000000
010116,68.231000000
010117,68.231000000
010123,68.230000000
010124,68.230000000
010125,68.230000000
010131,68.230000000
010132,68.230000000
010133,68.285800000
010136,68.231000000
010140,68.231000000
010142,68.231000000
010143,68.231000000
010144,68.232000000
010145,68.231000000
010147,68.231000000
010148,68.232000000
010149,68.232000000
010150,68.230000000
010152,68.230000000
010153,68.230000000
010154,68.232000000
010159,68.232000000
010200,68.232000000
010201,68.231000000
010202,68.231000000
010204,68.286500000
010204,68.231000000
010205,68.231000000
010206,68.232000000
010209,68.232000000
010216,68.232000000
010217,68.232000000
010223,68.232000000
010225,68.232000000
010228,68.232000000
010235,68.232000000
010235,68.286400000
010236,68.232000000
010249,68.232000000
010254,68.232000000
010255,68.232000000
010300,68.232000000
010301,68.233000000
010303,68.234000000
010304,68.233000000
010305,68.233000000
010306,68.287100000
010306,68.233000000
010310,68.233000000
010317,68.233000000
010318,68.233000000
010334,68.233000000
010335,68.233000000
010337,68.286400000
010340,68.232000000
010341,68.231000000
010347,68.231000000
010353,68.232000000
010402,68.231000000
010403,68.231000000
010404,68.231000000
010405,68.231000000
010405,68.231000000
010406,68.231000000
010407,68.231000000
010408,68.285800000
010409,68.231000000
010411,68.231000000
010412,68.231000000
010413,68.231000000
010415,68.231000000
010421,68.231000000
010422,68.231000000
010426,68.231000000
010427,68.231000000
010439,68.231000000
010439,68.231000000
010439,68.285800000
010440,68.231000000
010441,68.230000000
010445,68.230000000
010449,68.231000000
010450,68.230000000
010451,68.231000000
010452,68.230000000
010458,68.231000000
010500,68.294000000
010503,68.231000000
010503,68.230000000
010504,68.231000000
010507,68.230000000
010508,68.231000000
010509,68.230000000
010510,68.287100000
010511,68.231000000
010512,68.230000000
010515,68.230000000
010516,68.231000000
010517,68.231000000
010518,68.233000000
010518,68.233000000
010518,68.252000000
010519,68.232000000
010522,68.233000000
010524,68.233000000
010525,68.233000000
010527,68.233000000
010528,68.233000000
010529,68.233000000
010536,68.233000000
010538,68.232000000
010540,68.233000000
010541,68.288900000
010541,68.233000000
010542,68.234000000
010544,68.234000000
010545,68.236000000
010546,68.237000000
010547,68.237000000
010548,68.237000000
010548,68.255000000
010549,68.237000000
010551,68.237000000
010559,68.238000000
010600,68.237000000
010601,68.237000000
010603,68.238000000
010604,68.237000000
010612,68.292000000
010622,68.238000000
010623,68.238000000
010624,68.237000000
010625,68.238000000
010625,68.257000000
010628,68.238000000
010628,68.238000000
010637,68.238000000
010638,68.238000000
010639,68.238000000
010641,68.237000000
010642,68.236000000
010643,68.293800000
010643,68.237000000
010644,68.237000000
010645,68.237000000
010645,68.236000000
010646,68.236000000
010647,68.237000000
010648,68.236000000
010655,68.236000000
010656,68.236000000
010657,68.236000000
010658,68.237000000
010659,68.236000000
010713,68.236000000
010714,68.293200000
010719,68.236000000
010734,68.237000000
010735,68.236000000
010736,68.236000000
010740,68.236000000
010741,68.236000000
010745,68.236000000
010745,68.293800000
010746,68.236000000
010757,68.236000000
010758,68.237000000
010759,68.237000000
010800,68.237000000
010801,68.237000000
010802,68.237000000
010803,68.237000000
010804,68.237000000
010805,68.237000000
010806,68.237000000
010807,68.238000000
010808,68.237000000
010809,68.237000000
010811,68.237000000
010812,68.237000000
010818,68.293800000
010823,68.235000000
010824,68.236000000
010826,68.236000000
010826,68.235000000
010828,68.236000000
010829,68.235000000
010835,68.236000000
010836,68.235000000
010837,68.234000000
010839,68.235000000
010840,68.237000000
010841,68.239000000
010842,68.260000000
010842,68.239000000
010843,68.239000000
010844,68.240000000
010845,68.240000000
010846,68.239000000
010849,68.239000000
010849,68.298100000
010850,68.237000000
010855,68.238000000
010856,68.238000000
010857,68.238000000
010901,68.237000000
010902,68.237000000
010904,68.237000000
010905,68.237000000
010906,68.237000000
010909,68.237000000
010912,68.237000000
010914,68.237000000
010917,68.237000000
010919,68.237000000
010920,68.237000000
010920,68.298800000
010921,68.262000000
010922,68.238000000
010940,68.237000000
010941,68.237000000
010943,68.238000000
010947,68.237000000
010948,68.237000000
010951,68.298100000
010955,68.237000000
010955,68.237000000
010956,68.237000000
010957,68.236000000
010958,68.235000000
011000,68.285000000
011001,68.236000000
011002,68.237000000
011003,68.239000000
011005,68.238000000
011006,68.238000000
011006,68.238000000
011012,68.238000000
011016,68.239000000
011017,68.238000000
011022,68.298800000
011046,68.239000000
011047,68.238000000
011053,68.239000000
011054,68.239000000
011057,68.239000000
011057,68.299400000
011058,68.239000000
011058,68.264000000
011059,68.240000000
011101,68.239000000
011103,68.239000000
011105,68.239000000
011106,68.239000000
011109,68.240000000
011110,68.239000000
011114,68.240000000
011115,68.238000000
011120,68.238000000
011122,68.239000000
011123,68.239000000
011125,68.239000000
011127,68.238000000
011127,68.261000000
011128,68.239000000
011129,68.298800000
011130,68.238000000
011131,68.239000000
011142,68.238000000
011143,68.239000000
011147,68.239000000
011150,68.239000000
011150,68.239000000
011151,68.238000000
011152,68.238000000
011153,68.238000000
011154,68.238000000
011200,68.238000000
011200,68.298100000
011201,68.237000000
011203,68.237000000
011204,68.237000000
011206,68.237000000
011207,68.237000000
011213,68.237000000
011214,68.237000000
011224,68.237000000
011228,68.237000000
011230,68.237000000
011231,68.298100000
011236,68.237000000
011237,68.237000000
011238,68.237000000
011239,68.237000000
011241,68.238000000
011242,68.237000000
011247,68.237000000
011301,68.237000000
011307,68.295800000
011311,68.237000000
011321,68.239000000
011322,68.264000000
011323,68.239000000
011323,68.239000000
011324,68.239000000
011326,68.238000000
011326,68.239000000
011330,68.239000000
011331,68.243000000
011333,68.243000000
011334,68.243000000
011336,68.242000000
011337,68.242000000
011338,68.304300000
011338,68.242000000
011339,68.242000000
011339,68.242000000
011340,68.242000000
011341,68.242000000
011342,68.242000000
011343,68.242000000
011344,68.242000000
011345,68.242000000
011346,68.242000000
011348,68.241000000
011352,68.268000000
011354,68.242000000
011356,68.242000000
011357,68.239000000
011357,68.239000000
011358,68.238000000
011359,68.238000000
011400,68.238000000
011401,68.238000000
011402,68.238000000
011403,68.237000000
011404,68.238000000
011405,68.238000000
011407,68.238000000
011408,68.238000000
011409,68.300600000
011413,68.238000000
011422,68.265000000
011424,68.239000000
011446,68.239000000
011447,68.239000000
011447,68.239000000
011448,68.238000000
011448,68.299400000
011452,68.263000000
011455,68.238000000
011456,68.238000000
011457,68.239000000
011458,68.239000000
011459,68.238000000
011500,68.311000000
011500,68.238000000
011500,68.240000000
011501,68.239000000
011505,68.240000000
011506,68.239000000
011507,68.239000000
011508,68.239000000
011509,68.239000000
011510,68.240000000
011511,68.240000000
011519,68.302500000
011523,68.265000000
011524,68.240000000
011530,68.240000000
011536,68.240000000
011537,68.240000000
011543,68.241000000
011544,68.240000000
011546,68.240000000
011550,68.302500000
011558,68.241000000
011600,68.240000000
011604,68.240000000
011605,68.241000000
011608,68.240000000
011609,68.240000000
011612,68.241000000
011613,68.240000000
011615,68.241000000
011616,68.241000000
011621,68.241000000
011621,68.302500000
011622,68.241000000
011623,68.240000000
011624,68.239000000
011626,68.239000000
011639,68.240000000
011640,68.240000000
011640,68.267000000
011641,68.240000000
011642,68.241000000
011643,68.240000000
011644,68.239000000
011645,68.239000000
011646,68.239000000
011648,68.239000000
011648,68.239000000
011650,68.239000000
011651,68.239000000
011652,68.301800000
011703,68.240000000
011704,68.240000000
011708,68.240000000
011710,68.240000000
011713,68.241000000
011714,68.240000000
011717,68.242000000
011718,68.243000000
011719,68.269000000
011720,68.243000000
011721,68.243000000
011722,68.243000000
011723,68.303000000
011724,68.242000000
011728,68.242000000
011730,68.242000000
011732,68.244000000
011733,68.243000000
011738,68.242000000
011740,68.242000000
011745,68.243000000
011750,68.243000000
011751,68.242000000
011754,68.305500000
011754,68.242000000
011806,68.242000000
011807,68.242000000
011807,68.266000000
011808,68.237000000
011809,68.239000000
011810,68.239000000
011811,68.238000000
011817,68.239000000
011821,68.238000000
011822,68.238000000
011822,68.237000000
011824,68.238000000
011825,68.298400000
011829,68.239000000
011831,68.238000000
011835,68.238000000
011836,68.237000000
011837,68.238000000
011840,68.238000000
011842,68.238000000
011850,68.238000000
011852,68.238000000
011853,68.237000000
011856,68.301800000
011901,68.237000000
011902,68.237000000
011908,68.237000000
011909,68.237000000
011910,68.237000000
011911,68.237000000
011912,68.240000000
011912,68.268000000
011913,68.240000000
011914,68.244000000
011915,68.244000000
011916,68.243000000
011918,68.243000000
011919,68.243000000
011919,68.243000000
011920,68.243000000
011920,68.243000000
011921,68.243000000
011922,68.244000000
011924,68.244000000
011925,68.243000000
011927,68.308600000
011928,68.243000000
011933,68.243000000
011935,68.243000000
011938,68.244000000
011939,68.243000000
011941,68.243000000
011941,68.243000000
011942,68.272000000
011942,68.243000000
011943,68.243000000
011947,68.243000000
011951,68.243000000
011952,68.243000000
011953,68.244000000
011954,68.243000000
011958,68.308600000
011958,68.243000000
011959,68.243000000
012000,68.320000000
012000,68.243000000
012002,68.243000000
012006,68.244000000
012007,68.243000000
012025,68.241000000
012026,68.242000000
012027,68.269000000
012029,68.306800000
012041,68.242000000
012043,68.242000000
012044,68.243000000
012045,68.243000000
012046,68.242000000
012052,68.242000000
012053,68.242000000
012054,68.242000000
012056,68.242000000
012100,68.307400000
012100,68.242000000
012104,68.243000000
012105,68.243000000
012105,68.242000000
012106,68.242000000
012107,68.242000000
012111,68.242000000
012111,68.240000000
012113,68.242000000
012114,68.243000000
012115,68.271000000
012116,68.243000000
012117,68.243000000
012119,68.244000000
012120,68.243000000
012122,68.243000000
012125,68.243000000
012126,68.243000000
012127,68.243000000
012128,68.243000000
012131,68.244000000
012131,68.309200000
012134,68.244000000
012135,68.244000000
012145,68.273000000
012146,68.243000000
012148,68.244000000
012156,68.244000000
012157,68.244000000
012200,68.244000000
012200,68.243000000
012201,68.244000000
012202,68.309200000
012202,68.243000000
012205,68.244000000
012206,68.243000000
012207,68.246000000
012209,68.247000000
012210,68.246000000
012211,68.247000000
012212,68.246000000
012213,68.246000000
012214,68.246000000
012215,68.275000000
012215,68.246000000
012220,68.246000000
012225,68.246000000
012226,68.246000000
012227,68.246000000
012229,68.247000000
012232,68.246000000
012233,68.312300000
012233,68.245000000
012235,68.245000000
012241,68.245000000
012243,68.246000000
012243,68.247000000
012244,68.247000000
012245,68.247000000
012246,68.244000000
012246,68.272000000
012247,68.244000000
012250,68.243000000
012252,68.244000000
012254,68.244000000
012255,68.244000000
012256,68.244000000
012300,68.244000000
012301,68.245000000
012302,68.245000000
012303,68.245000000
012304,68.306400000
012304,68.245000000
012305,68.244000000
012306,68.245000000
012312,68.245000000
012313,68.245000000
012316,68.245000000
012317,68.245000000
012319,68.245000000
012320,68.244000000
012321,68.244000000
012323,68.245000000
012328,68.245000000
012328,68.245000000
012329,68.244000000
012331,68.242000000
012332,68.243000000
012333,68.243000000
012334,68.242000000
012335,68.303200000
